timestamp,converged,minimum_voltage_pu,maximum_voltage_pu,undervoltage_bus_count,overvoltage_bus_count,maximum_line_loading_percent,maximum_transformer_loading_percent,active_line_losses_kw,grid_import_kw,pv_generation_kw,battery_charge_kw,battery_discharge_kw,curtailed_pv_kw,mean_soc,minimum_soc,maximum_soc
2000-03-13 22:00:00,True,0.9679097070594362,1.0,0,0,9.371304040085331,36.268689478546584,2.2274422551104256,278.7047566143643,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-13 22:15:00,True,0.97107739284066,1.0,0,0,7.592125395690692,38.22268663539734,1.523671811239666,272.75324845178915,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-13 22:30:00,True,0.9746191948989357,1.0,0,0,6.075324683589922,24.415769495027057,0.9997637862912351,187.4487744975648,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-13 22:45:00,True,0.977483696972779,1.0,0,0,6.16290082748553,21.69913843145666,0.8652439430338731,154.90483549033152,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-13 23:00:00,True,0.9809257936951916,1.0,0,0,6.626085872740292,15.103830131015359,0.6689622794010198,105.51878412684191,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-13 23:15:00,True,0.9846886465496122,1.0,0,0,5.539363742803442,12.167858621718764,0.4257122480272631,82.70373170663348,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-13 23:30:00,True,0.9812614908342386,1.0,0,0,5.920059958499048,17.63374148144633,0.4961004980386255,103.71040415008493,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-13 23:45:00,True,0.9741118631584346,1.0,0,0,7.122786734185804,25.949335563844972,0.8359895224874806,147.38970810146657,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 00:00:00,True,0.9769852086471876,1.0,0,0,6.962931713764545,15.746632059293281,0.9044137613689124,115.4153755742564,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 00:15:00,True,0.978251730020888,1.0,0,0,6.955758263277305,13.264206660542774,0.8455450648547184,93.76195133566112,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 00:30:00,True,0.9752317371495614,1.0,0,0,7.405071178044633,13.278782768783321,1.038135247802101,94.34595658635558,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 00:45:00,True,0.9899313357440493,1.0,0,0,2.888932417277824,7.608911837169,0.2027669816307405,58.95301002804643,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 01:00:00,True,0.9880492029495683,1.0,0,0,2.620735558373835,10.721999359231695,0.25521933898177773,79.13024859448647,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 01:15:00,True,0.989153990071921,1.0,0,0,2.79171119276853,9.787928196663264,0.2451922973633892,74.49219362643866,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 01:30:00,True,0.9906706941386064,1.0,0,0,2.693911227285218,9.468905940235379,0.23502527267055456,67.2629629075605,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 01:45:00,True,0.9911035425231274,1.0,0,0,2.4093745405274505,11.12842431605851,0.20074547259733644,60.08931463162504,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 02:00:00,True,0.990657940342358,1.0,0,0,1.8382424593917743,7.195405584394697,0.13488100232433137,58.89638324911783,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 02:15:00,True,0.9904983698527289,1.0,0,0,3.57256237077904,8.355943835493344,0.24651968205333757,68.82382515865481,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 02:30:00,True,0.9887826073036875,1.0,0,0,3.765679388490579,14.36789116574649,0.3115147893082395,93.6711636129377,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 02:45:00,True,0.9854117678420595,1.0,0,0,3.4713747045305348,19.05490349814439,0.31478664166035925,119.09659612163037,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 03:00:00,True,0.9873551005397483,1.0,0,0,3.514483359252829,15.816140322879077,0.4404627499956904,112.52846466728795,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 03:15:00,True,0.9804513915534816,1.0,0,0,5.293144222903149,24.447985668137896,0.6369376117570092,91.90629751071656,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 03:30:00,True,0.9843225182920248,1.0,0,0,3.816877694819016,17.62940280890751,0.5488478284816425,103.5266622753368,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 03:45:00,True,0.9767059233076547,1.0,0,0,5.324478296458693,23.74848252155359,0.7909221717127469,125.01079518620229,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 04:00:00,True,0.9789599383493199,1.0,0,0,6.153637226760983,18.333931205963534,0.8332191047148108,120.56057928083264,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 04:15:00,True,0.987457910598851,1.0,0,0,4.076780432876607,8.902980405540188,0.32581985696865756,71.13265484390973,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 04:30:00,True,0.98936927008973,1.0,0,0,2.0780060911688127,7.017587639556636,0.1564958563772502,57.91836984676557,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 04:45:00,True,0.9885731695135316,1.0,0,0,1.922227511935872,7.625160140900173,0.13314129833528685,53.231276991585034,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 05:00:00,True,0.989687818684246,1.0,0,0,2.634551841051681,10.826460966623921,0.16330258435627257,68.93459853161055,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 05:15:00,True,0.988914637542837,1.0,0,0,2.1580289074135126,8.830479910427012,0.137725964731025,62.69973496004311,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 05:30:00,True,0.9880640760251054,1.0,0,0,1.8802385518044116,8.89854863501823,0.1334773492381557,57.77446411285414,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 05:45:00,True,0.9900966364923839,1.0,0,0,2.2184536057436763,8.091631552456839,0.1462017884107046,62.63517729228507,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 06:00:00,True,0.9898623432308543,1.0,0,0,1.8743752362458646,8.943336364280878,0.11561417476994379,62.838231265909926,0.0,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 06:15:00,True,0.9801990234232986,1.0,0,0,3.320549120536937,22.051058683106096,0.32895503289217315,145.4122357468206,6.7662563565517075,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 06:30:00,True,0.9831299095059816,1.0,0,0,3.8326685748309317,19.953672965636322,0.41848742889282875,130.4193915022933,13.503538564610084,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 06:45:00,True,0.9744100596257619,1.0,0,0,6.928137795394187,31.999697769216933,1.0255027626728985,133.05870447918556,20.182996547433845,0.0,0.0,0,0.1263609501364951,0.09999999999999999,0.25816570081897044
2000-03-14 07:00:00,True,0.9768635794452781,1.0,0,0,5.763928715377338,26.62244636330349,1.0300142959014098,138.26048402237046,26.776027840491494,0.19886316843689222,0.0,0,0.12652029562402464,0.09999999999999999,0.25816570081897044
2000-03-14 07:15:00,True,0.9693782023209523,1.0,0,0,6.239064833496623,34.9572989790092,1.4114867116482916,191.28007045816364,33.25440007160559,1.1729536592908036,0.0,0,0.12794255252412753,0.09999999999999999,0.2621464845925377
2000-03-14 07:30:00,True,0.9671222660977908,1.0,0,0,6.830816439771843,31.249549061061305,2.04369650815563,190.86047616353818,39.59037185630468,0.07990627911356118,0.0,0,0.1281645144105541,0.09999999999999999,0.2621464845925377
2000-03-14 07:45:00,True,0.9716362447722916,1.0,0,0,6.456573174165883,27.15575676958273,1.52127356296281,171.2047508073471,45.7568115906906,0.0,0.0,0,0.1281645144105541,0.09999999999999999,0.2621464845925377
2000-03-14 08:00:00,True,0.9714739024297856,1.0,0,0,6.478257374805985,30.463314415144733,1.409360328584072,174.00575188022316,51.727313633131686,0.0,0.0,0,0.1281645144105541,0.09999999999999999,0.2621464845925377
2000-03-14 08:15:00,True,0.972811359680647,1.0,0,0,5.619222281987093,27.56269430886932,1.2733044640418247,155.97864659281723,57.476311377274044,0.0,0.0,0,0.1281645144105541,0.09999999999999999,0.2621464845925377
2000-03-14 08:30:00,True,0.9754924394751436,1.0,0,0,5.195965223000664,24.75406273819477,1.0234621269650446,134.94953801639588,62.97918673217506,1.7123713642053993,0.0,0,0.12968257413059434,0.09999999999999999,0.2712548429127792
2000-03-14 08:45:00,True,0.9736740923515033,1.0,0,0,5.827223234351773,27.098731237544797,1.1509458290347094,155.56857615042108,68.21237554074824,0.0,0.0,0,0.12968257413059434,0.09999999999999999,0.2712548429127792
2000-03-14 09:00:00,True,0.9744215131859565,1.0,0,0,5.5461408297725034,25.686632092887336,1.0355998487091067,130.3154008996026,73.15346848510156,3.8567079277264016,0.0,0,0.13310164144240852,0.09999999999999999,0.29176924678366434
2000-03-14 09:15:00,True,0.9744175006980912,1.0,0,0,5.697977911498077,25.21718307182801,1.23612922589528,125.41067729773926,77.78130704667682,3.8389337149090235,0.0,0,0.13650495147335626,0.09999999999999999,0.3121891069693506
